event_index,group,is_drifted,profile,session_id,user_id
1468,A,0,buyer,sess_323,user_7
1469,A,0,buyer,sess_323,user_7
1470,A,0,browser,sess_324,user_17
1471,A,0,browser,sess_324,user_17
1472,A,0,browser,sess_324,user_17
1473,A,0,browser,sess_324,user_17
1474,A,0,buyer,sess_325,user_23
1475,A,0,buyer,sess_325,user_23
1476,A,0,buyer,sess_325,user_23
1477,A,0,buyer,sess_325,user_23
1478,A,0,buyer,sess_325,user_23
1479,A,0,buyer,sess_325,user_23
1480,A,0,browser,sess_326,user_32
1481,A,0,buyer,sess_327,user_2
1482,A,0,buyer,sess_327,user_2
1483,A,0,buyer,sess_327,user_2
1484,A,0,buyer,sess_327,user_2
1485,A,0,buyer,sess_327,user_2
1486,A,0,browser,sess_328,user_32
1487,A,0,buyer,sess_329,user_13
1488,A,0,buyer,sess_329,user_13
1489,A,0,buyer,sess_329,user_13
1490,A,0,buyer,sess_329,user_13
1491,A,0,buyer,sess_329,user_13
1492,A,0,buyer,sess_329,user_13
1493,A,0,buyer,sess_330,user_9
1494,A,0,buyer,sess_330,user_9
1495,A,0,buyer,sess_330,user_9
1496,A,0,buyer,sess_330,user_9
1497,A,0,buyer,sess_330,user_9
1498,A,0,buyer,sess_330,user_9
1499,C,0,buyer,sess_331,user_85
1500,C,0,buyer,sess_331,user_85
1501,C,0,buyer,sess_331,user_85
1502,C,0,buyer,sess_331,user_85
1503,C,0,buyer,sess_331,user_85
1504,C,0,buyer,sess_331,user_85
1505,C,0,buyer,sess_331,user_85
1506,C,0,buyer,sess_331,user_85
1507,C,0,buyer,sess_331,user_85
1508,C,0,browser,sess_332,user_75
1509,C,0,browser,sess_332,user_75
1510,C,0,browser,sess_332,user_75
1511,C,0,browser,sess_332,user_75
1512,C,0,browser,sess_333,user_73
1513,A,0,browser,sess_334,user_21
1514,A,0,browser,sess_334,user_21
1515,A,0,browser,sess_334,user_21
1516,C,0,browser,sess_335,user_73
1517,A,0,browser,sess_336,user_15
1518,A,0,browser,sess_337,user_14
1519,A,0,browser,sess_337,user_14
1520,A,0,browser,sess_337,user_14
1521,A,0,browser,sess_337,user_14
1522,A,0,hunter,sess_338,user_33
1523,A,0,hunter,sess_338,user_33
1524,A,0,hunter,sess_338,user_33
1525,A,0,hunter,sess_338,user_33
1526,A,0,hunter,sess_338,user_33
1527,B,0,buyer,sess_339,user_45
1528,A,0,hunter,sess_340,user_31
1529,A,0,hunter,sess_340,user_31
1530,A,0,hunter,sess_340,user_31
1531,A,0,hunter,sess_341,user_33
1532,C,0,browser,sess_342,user_93
1533,C,0,browser,sess_342,user_93
1534,A,0,buyer,sess_343,user_2
1535,A,0,buyer,sess_343,user_2
1536,A,0,buyer,sess_343,user_2
1537,A,0,buyer,sess_343,user_2
1538,A,0,buyer,sess_343,user_2
1539,B,0,browser,sess_344,user_34
1540,B,0,browser,sess_344,user_34
1541,A,0,buyer,sess_345,user_19
1542,A,0,buyer,sess_345,user_19
1543,A,0,buyer,sess_345,user_19
1544,A,0,buyer,sess_345,user_19
1545,A,0,buyer,sess_345,user_19
1546,A,0,buyer,sess_345,user_19
1547,A,0,buyer,sess_345,user_19
1548,A,0,buyer,sess_345,user_19
1549,A,0,buyer,sess_345,user_19
1550,A,0,buyer,sess_345,user_19
1551,C,0,hunter,sess_346,user_83
1552,C,0,hunter,sess_346,user_83
1553,A,0,browser,sess_347,user_14
1554,A,0,browser,sess_347,user_14
1555,A,0,browser,sess_347,user_14
1556,A,0,browser,sess_347,user_14
1557,B,0,buyer,sess_348,user_42
1558,B,0,buyer,sess_348,user_42
1559,B,0,buyer,sess_348,user_42
1560,B,0,buyer,sess_348,user_42
1561,B,0,buyer,sess_348,user_42
1562,A,0,browser,sess_349,user_32
1563,A,0,browser,sess_349,user_32
1564,C,0,browser,sess_350,user_77
1565,C,0,browser,sess_350,user_77
1566,A,0,browser,sess_351,user_0
1567,B,0,buyer,sess_352,user_41
1568,B,0,buyer,sess_352,user_41
1569,B,0,buyer,sess_352,user_41
1570,B,0,buyer,sess_352,user_41
1571,B,0,buyer,sess_352,user_41
1572,B,0,buyer,sess_352,user_41
1573,C,0,browser,sess_353,user_75
1574,C,0,browser,sess_353,user_75
1575,C,0,browser,sess_353,user_75
1576,C,0,browser,sess_354,user_95
1577,A,0,browser,sess_355,user_22
1578,A,0,browser,sess_355,user_22
1579,A,0,browser,sess_355,user_22
1580,B,0,buyer,sess_356,user_66
1581,B,0,buyer,sess_356,user_66
1582,B,0,buyer,sess_356,user_66
1583,B,0,buyer,sess_356,user_66
1584,B,0,buyer,sess_356,user_66
1585,B,0,buyer,sess_356,user_66
1586,B,0,buyer,sess_356,user_66
1587,B,0,buyer,sess_356,user_66
1588,B,0,buyer,sess_357,user_52
1589,B,0,buyer,sess_357,user_52
1590,B,0,buyer,sess_357,user_52
1591,B,0,buyer,sess_357,user_52
1592,B,0,buyer,sess_357,user_52
1593,B,0,buyer,sess_357,user_52
1594,C,0,browser,sess_358,user_80
1595,C,0,browser,sess_358,user_80
1596,B,0,buyer,sess_359,user_58
1597,B,0,buyer,sess_359,user_58
1598,B,0,buyer,sess_359,user_58
1599,B,0,buyer,sess_359,user_58
1600,B,0,buyer,sess_359,user_58
1601,B,0,buyer,sess_359,user_58
1602,B,0,buyer,sess_359,user_58
1603,B,0,buyer,sess_359,user_58
1604,B,0,browser,sess_360,user_59
1605,B,0,browser,sess_360,user_59
1606,C,0,hunter,sess_361,user_98
1607,C,0,hunter,sess_361,user_98
1608,C,0,hunter,sess_361,user_98
1609,A,0,browser,sess_362,user_22
1610,A,0,browser,sess_362,user_22
1611,A,0,browser,sess_362,user_22
1612,B,0,browser,sess_363,user_54
1613,B,0,browser,sess_363,user_54
1614,C,0,hunter,sess_364,user_86
1615,C,0,hunter,sess_364,user_86
1616,C,0,hunter,sess_364,user_86
1617,C,0,hunter,sess_364,user_86
1618,C,0,hunter,sess_364,user_86
1619,C,0,buyer,sess_365,user_81
1620,C,0,buyer,sess_365,user_81
1621,C,0,buyer,sess_365,user_81
1622,C,0,buyer,sess_365,user_81
1623,C,0,buyer,sess_365,user_81
1624,C,0,buyer,sess_365,user_81
1625,C,0,buyer,sess_365,user_81
1626,C,0,buyer,sess_365,user_81
1627,C,0,buyer,sess_365,user_81
1628,C,0,browser,sess_366,user_91
1629,B,0,buyer,sess_367,user_43
1630,B,0,buyer,sess_367,user_43
1631,B,0,buyer,sess_367,user_43
1632,B,0,buyer,sess_367,user_43
1633,B,0,buyer,sess_367,user_43
1634,B,0,buyer,sess_367,user_43
1635,B,0,buyer,sess_367,user_43
1636,B,0,buyer,sess_367,user_43
1637,A,0,buyer,sess_368,user_13
1638,A,0,buyer,sess_368,user_13
1639,A,0,buyer,sess_368,user_13
1640,A,0,buyer,sess_368,user_13
1641,A,0,buyer,sess_368,user_13
1642,A,0,buyer,sess_368,user_13
1643,A,0,hunter,sess_369,user_20
1644,A,0,hunter,sess_369,user_20
1645,A,0,hunter,sess_370,user_30
1646,A,0,hunter,sess_370,user_30
1647,A,0,hunter,sess_370,user_30
1648,A,0,hunter,sess_370,user_30
1649,B,0,hunter,sess_371,user_65
1650,B,0,hunter,sess_371,user_65
1651,B,0,hunter,sess_371,user_65
1652,B,0,browser,sess_372,user_37
1653,A,0,hunter,sess_373,user_18
1654,A,0,hunter,sess_373,user_18
1655,A,0,hunter,sess_373,user_18
1656,B,0,hunter,sess_374,user_38
1657,B,0,buyer,sess_375,user_44
1658,B,0,buyer,sess_375,user_44
1659,B,0,buyer,sess_375,user_44
1660,B,0,buyer,sess_375,user_44
1661,B,0,buyer,sess_375,user_44
1662,B,0,buyer,sess_375,user_44
1663,B,0,buyer,sess_375,user_44
1664,B,0,buyer,sess_375,user_44
1665,C,0,browser,sess_376,user_95
1666,A,0,buyer,sess_377,user_26
1667,A,0,buyer,sess_377,user_26
1668,A,0,buyer,sess_377,user_26
1669,A,0,buyer,sess_377,user_26
1670,A,0,buyer,sess_377,user_26
1671,C,0,browser,sess_378,user_68
1672,A,0,browser,sess_379,user_0
1673,A,0,browser,sess_379,user_0
1674,A,0,browser,sess_379,user_0
1675,C,0,buyer,sess_380,user_78
1676,C,0,buyer,sess_380,user_78
1677,C,0,buyer,sess_380,user_78
1678,C,0,buyer,sess_380,user_78
1679,C,0,buyer,sess_380,user_78
1680,C,0,buyer,sess_380,user_78
1681,C,0,hunter,sess_381,user_101
1682,C,0,hunter,sess_381,user_101
1683,A,0,browser,sess_382,user_5
1684,A,0,browser,sess_382,user_5
1685,B,0,hunter,sess_383,user_60
1686,B,0,hunter,sess_383,user_60
1687,A,0,hunter,sess_384,user_33
1688,A,0,hunter,sess_384,user_33
1689,A,0,hunter,sess_384,user_33
1690,A,0,buyer,sess_385,user_2
1691,A,0,buyer,sess_385,user_2
1692,A,0,buyer,sess_385,user_2
1693,A,0,buyer,sess_385,user_2
1694,A,0,buyer,sess_385,user_2
1695,A,0,buyer,sess_385,user_2
1696,B,0,browser,sess_386,user_37
1697,B,0,browser,sess_386,user_37
1698,C,0,browser,sess_387,user_73
1699,C,0,browser,sess_387,user_73
1700,C,0,browser,sess_387,user_73
1701,A,0,browser,sess_388,user_17
1702,A,0,hunter,sess_389,user_6
1703,A,0,hunter,sess_389,user_6
1704,A,0,hunter,sess_389,user_6
1705,A,0,browser,sess_390,user_14
1706,A,0,browser,sess_390,user_14
1707,B,0,hunter,sess_391,user_60
1708,B,0,hunter,sess_391,user_60
1709,A,0,buyer,sess_392,user_26
1710,A,0,buyer,sess_392,user_26
1711,A,0,buyer,sess_392,user_26
1712,A,0,buyer,sess_392,user_26
1713,A,0,buyer,sess_392,user_26
1714,A,0,buyer,sess_392,user_26
1715,A,0,buyer,sess_392,user_26
1716,A,0,buyer,sess_392,user_26
1717,A,0,buyer,sess_392,user_26
1718,A,0,buyer,sess_392,user_26
1719,A,0,buyer,sess_393,user_23
1720,A,0,buyer,sess_393,user_23
1721,A,0,buyer,sess_393,user_23
1722,B,0,browser,sess_394,user_50
1723,B,0,browser,sess_394,user_50
1724,B,0,browser,sess_394,user_50
1725,B,0,buyer,sess_395,user_58
1726,B,0,buyer,sess_395,user_58
1727,B,0,buyer,sess_395,user_58
1728,B,0,buyer,sess_395,user_58
1729,B,0,buyer,sess_395,user_58
1730,A,0,hunter,sess_396,user_6
1731,A,0,hunter,sess_396,user_6
1732,A,0,hunter,sess_396,user_6
1733,B,0,hunter,sess_397,user_60
1734,B,0,hunter,sess_397,user_60
1735,B,0,hunter,sess_397,user_60
1736,B,0,hunter,sess_398,user_53
1737,A,0,browser,sess_399,user_15
1738,B,0,buyer,sess_400,user_66
1739,B,0,buyer,sess_400,user_66
1740,B,0,buyer,sess_400,user_66
1741,B,0,buyer,sess_400,user_66
1742,B,0,buyer,sess_400,user_66
1743,B,0,buyer,sess_400,user_66
1744,B,0,buyer,sess_400,user_66
1745,B,0,buyer,sess_400,user_66
1746,B,0,buyer,sess_400,user_66
1747,B,0,buyer,sess_400,user_66
1748,B,0,buyer,sess_400,user_66
1749,B,0,buyer,sess_400,user_66
1750,B,0,buyer,sess_400,user_66
1751,B,0,buyer,sess_400,user_66
1752,B,0,hunter,sess_401,user_57
1753,B,0,hunter,sess_401,user_57
1754,B,0,buyer,sess_402,user_45
1755,B,0,buyer,sess_402,user_45
1756,B,0,buyer,sess_402,user_45
1757,B,0,buyer,sess_402,user_45
1758,B,0,buyer,sess_402,user_45
1759,B,0,buyer,sess_402,user_45
1760,A,0,buyer,sess_403,user_13
1761,A,0,buyer,sess_403,user_13
1762,A,0,buyer,sess_403,user_13
1763,A,0,buyer,sess_403,user_13
1764,A,0,buyer,sess_403,user_13
1765,A,0,buyer,sess_403,user_13
1766,A,0,buyer,sess_403,user_13
1767,A,0,buyer,sess_404,user_12
1768,A,0,buyer,sess_404,user_12
1769,A,0,buyer,sess_404,user_12
1770,A,0,buyer,sess_404,user_12
1771,A,0,buyer,sess_404,user_12
1772,A,0,buyer,sess_404,user_12
1773,C,0,browser,sess_405,user_68
1774,C,0,browser,sess_406,user_75
1775,C,0,browser,sess_406,user_75
1776,A,0,buyer,sess_407,user_3
1777,A,0,buyer,sess_407,user_3
1778,A,0,buyer,sess_407,user_3
1779,A,0,buyer,sess_407,user_3
1780,A,0,buyer,sess_407,user_3
1781,A,0,browser,sess_408,user_21
1782,A,0,browser,sess_408,user_21
1783,B,0,buyer,sess_409,user_44
1784,B,0,buyer,sess_409,user_44
1785,B,0,buyer,sess_409,user_44
1786,B,0,buyer,sess_409,user_44
1787,B,0,buyer,sess_409,user_44
1788,B,0,buyer,sess_409,user_44
1789,C,0,browser,sess_410,user_84
1790,C,0,browser,sess_410,user_84
1791,C,0,browser,sess_410,user_84
1792,C,0,browser,sess_410,user_84
1793,C,0,browser,sess_410,user_84
1794,A,0,hunter,sess_411,user_6
1795,A,0,hunter,sess_411,user_6
1796,A,0,hunter,sess_411,user_6
1797,A,0,hunter,sess_411,user_6
1798,A,0,hunter,sess_411,user_6
1799,B,0,buyer,sess_412,user_47
1800,B,0,buyer,sess_412,user_47
1801,B,0,buyer,sess_412,user_47
1802,B,0,buyer,sess_412,user_47
1803,A,0,hunter,sess_413,user_28
1804,A,0,hunter,sess_413,user_28
1805,A,0,hunter,sess_413,user_28
1806,B,0,browser,sess_414,user_63
1807,B,0,browser,sess_414,user_63
1808,B,0,buyer,sess_415,user_56
1809,B,0,buyer,sess_415,user_56
1810,B,0,buyer,sess_415,user_56
1811,B,0,buyer,sess_415,user_56
1812,B,0,buyer,sess_415,user_56
1813,B,0,buyer,sess_415,user_56
1814,B,0,buyer,sess_415,user_56
1815,B,0,buyer,sess_415,user_56
1816,B,0,buyer,sess_415,user_56
1817,B,0,buyer,sess_415,user_56
1818,B,0,buyer,sess_415,user_56
1819,B,0,buyer,sess_415,user_56
1820,A,0,buyer,sess_416,user_2
1821,A,0,buyer,sess_416,user_2
1822,A,0,buyer,sess_416,user_2
1823,A,0,buyer,sess_416,user_2
1824,A,0,buyer,sess_416,user_2
1825,A,0,buyer,sess_416,user_2
1826,B,0,buyer,sess_417,user_43
1827,B,0,buyer,sess_417,user_43
1828,B,0,buyer,sess_417,user_43
1829,B,0,buyer,sess_417,user_43
1830,B,0,buyer,sess_417,user_43
1831,B,0,buyer,sess_417,user_43
1832,C,0,browser,sess_418,user_74
1833,C,0,browser,sess_418,user_74
1834,C,0,browser,sess_418,user_74
1835,C,0,browser,sess_418,user_74
1836,C,0,hunter,sess_419,user_98
1837,C,0,hunter,sess_419,user_98
1838,C,0,hunter,sess_419,user_98
1839,C,0,hunter,sess_419,user_98
1840,C,0,hunter,sess_419,user_98
1841,C,0,hunter,sess_419,user_98
1842,A,0,hunter,sess_420,user_6
1843,A,0,hunter,sess_420,user_6
1844,A,0,hunter,sess_420,user_6
1845,A,0,hunter,sess_420,user_6
1846,A,0,hunter,sess_420,user_6
1847,A,0,hunter,sess_420,user_6
1848,A,0,hunter,sess_420,user_6
1849,A,0,browser,sess_421,user_8
1850,A,0,browser,sess_421,user_8
1851,A,0,browser,sess_421,user_8
1852,A,0,browser,sess_421,user_8
1853,A,0,browser,sess_421,user_8
1854,A,0,browser,sess_421,user_8
1855,A,0,browser,sess_422,user_0
1856,A,0,browser,sess_422,user_0
1857,C,0,browser,sess_423,user_75
1858,C,0,browser,sess_423,user_75
1859,C,0,browser,sess_423,user_75
1860,C,0,browser,sess_423,user_75
1861,C,0,browser,sess_423,user_75
1862,B,0,browser,sess_424,user_63
1863,A,0,browser,sess_425,user_5
1864,A,0,buyer,sess_426,user_19
1865,A,0,buyer,sess_426,user_19
1866,A,0,buyer,sess_426,user_19
1867,A,0,buyer,sess_426,user_19
1868,A,0,buyer,sess_426,user_19
1869,A,0,buyer,sess_426,user_19
1870,B,0,browser,sess_427,user_63
1871,C,0,browser,sess_428,user_87
1872,A,0,buyer,sess_429,user_16
1873,A,0,buyer,sess_429,user_16
1874,A,0,buyer,sess_429,user_16
1875,A,0,buyer,sess_429,user_16
1876,B,0,browser,sess_430,user_49
1877,C,0,hunter,sess_431,user_99
1878,C,0,hunter,sess_431,user_99
1879,C,0,hunter,sess_431,user_99
1880,C,0,hunter,sess_431,user_99
1881,C,0,hunter,sess_431,user_99
1882,C,0,hunter,sess_431,user_99
1883,C,0,hunter,sess_432,user_71
1884,C,0,hunter,sess_432,user_71
1885,C,0,hunter,sess_432,user_71
1886,C,0,hunter,sess_432,user_71
1887,C,0,hunter,sess_432,user_71
1888,C,0,hunter,sess_432,user_71
1889,C,0,hunter,sess_432,user_71
1890,C,0,hunter,sess_432,user_71
1891,C,0,hunter,sess_432,user_71
1892,C,0,hunter,sess_432,user_71
1893,C,0,browser,sess_433,user_97
1894,C,0,buyer,sess_434,user_85
1895,C,0,buyer,sess_434,user_85
1896,C,0,buyer,sess_434,user_85
1897,C,0,buyer,sess_434,user_85
1898,C,0,buyer,sess_434,user_85
1899,C,0,buyer,sess_434,user_85
1900,C,0,buyer,sess_434,user_85
1901,A,0,browser,sess_435,user_25
1902,A,0,browser,sess_435,user_25
1903,A,0,browser,sess_435,user_25
1904,B,0,browser,sess_436,user_50
1905,B,0,browser,sess_436,user_50
1906,B,0,browser,sess_437,user_48
1907,B,0,browser,sess_438,user_35
1908,B,0,browser,sess_438,user_35
1909,C,0,browser,sess_439,user_87
1910,C,0,browser,sess_439,user_87
1911,C,0,browser,sess_439,user_87
1912,C,0,browser,sess_439,user_87
1913,C,0,browser,sess_439,user_87
1914,C,0,buyer,sess_440,user_85
1915,C,0,buyer,sess_440,user_85
1916,C,0,buyer,sess_440,user_85
1917,C,0,buyer,sess_440,user_85
1918,C,0,buyer,sess_440,user_85
1919,C,0,buyer,sess_440,user_85
1920,C,0,browser,sess_441,user_82
1921,C,0,browser,sess_441,user_82
1922,C,0,browser,sess_441,user_82
1923,C,0,browser,sess_441,user_82
1924,B,0,browser,sess_442,user_62
1925,A,0,hunter,sess_443,user_28
1926,A,0,hunter,sess_443,user_28
1927,A,0,hunter,sess_443,user_28
1928,A,0,hunter,sess_443,user_28
1929,A,0,buyer,sess_444,user_26
1930,A,0,buyer,sess_444,user_26
1931,A,0,buyer,sess_444,user_26
1932,A,0,buyer,sess_444,user_26
1933,A,0,buyer,sess_444,user_26
1934,A,0,buyer,sess_444,user_26
1935,A,0,buyer,sess_444,user_26
1936,A,0,buyer,sess_444,user_26
1937,A,0,buyer,sess_444,user_26
1938,A,0,buyer,sess_444,user_26
1939,A,0,buyer,sess_444,user_26
1940,A,0,buyer,sess_444,user_26
1941,A,0,buyer,sess_444,user_26
1942,C,0,buyer,sess_445,user_89
1943,C,0,buyer,sess_445,user_89
1944,C,0,buyer,sess_445,user_89
1945,C,0,buyer,sess_445,user_89
1946,C,0,buyer,sess_445,user_89
1947,B,0,buyer,sess_446,user_47
1948,B,0,buyer,sess_446,user_47
1949,B,0,buyer,sess_446,user_47
1950,B,0,buyer,sess_446,user_47
1951,B,0,buyer,sess_446,user_47
1952,B,0,buyer,sess_446,user_47
1953,B,0,buyer,sess_446,user_47
1954,B,0,buyer,sess_446,user_47
1955,C,0,hunter,sess_447,user_92
1956,C,0,hunter,sess_447,user_92
1957,C,0,hunter,sess_447,user_92
1958,C,0,hunter,sess_447,user_92
1959,C,0,hunter,sess_447,user_92
1960,C,0,hunter,sess_447,user_92
1961,C,0,hunter,sess_447,user_92
1962,C,0,hunter,sess_447,user_92
1963,B,0,buyer,sess_448,user_42
1964,B,0,buyer,sess_448,user_42
1965,B,0,buyer,sess_448,user_42
1966,B,0,buyer,sess_448,user_42
1967,B,0,buyer,sess_448,user_42
1968,B,0,buyer,sess_448,user_42
1969,A,0,browser,sess_449,user_32
1970,A,0,browser,sess_449,user_32
1971,A,0,browser,sess_449,user_32
1972,A,0,browser,sess_449,user_32
1973,A,0,browser,sess_449,user_32
1974,B,0,browser,sess_450,user_35
1975,B,0,browser,sess_450,user_35
1976,C,0,buyer,sess_451,user_78
1977,C,0,buyer,sess_451,user_78
1978,C,0,buyer,sess_451,user_78
1979,C,0,buyer,sess_451,user_78
1980,C,0,buyer,sess_451,user_78
1981,C,0,buyer,sess_451,user_78
1982,C,0,buyer,sess_451,user_78
1983,C,0,buyer,sess_451,user_78
1984,C,0,buyer,sess_451,user_78
1985,C,0,buyer,sess_451,user_78
1986,B,0,browser,sess_452,user_55
1987,B,0,browser,sess_453,user_61
1988,B,0,browser,sess_453,user_61
1989,B,0,browser,sess_453,user_61
1990,B,0,browser,sess_453,user_61
1991,A,0,browser,sess_454,user_11
1992,A,0,browser,sess_454,user_11
1993,A,0,browser,sess_454,user_11
1994,A,0,browser,sess_454,user_11
1995,B,0,hunter,sess_455,user_65
1996,B,0,hunter,sess_455,user_65
1997,B,0,hunter,sess_455,user_65
1998,B,0,hunter,sess_455,user_65
1999,B,0,hunter,sess_455,user_65
2000,B,0,hunter,sess_455,user_65
2001,A,0,buyer,sess_456,user_9
2002,A,0,buyer,sess_456,user_9
2003,A,0,buyer,sess_456,user_9
2004,A,0,buyer,sess_456,user_9
2005,A,0,hunter,sess_457,user_6
2006,A,0,hunter,sess_457,user_6
2007,A,0,hunter,sess_457,user_6
2008,A,0,hunter,sess_457,user_6
2009,A,0,hunter,sess_457,user_6
2010,A,0,hunter,sess_457,user_6
2011,A,0,hunter,sess_457,user_6
2012,A,0,hunter,sess_457,user_6
2013,A,0,hunter,sess_457,user_6
2014,A,0,hunter,sess_457,user_6
2015,A,0,hunter,sess_457,user_6
2016,A,0,hunter,sess_457,user_6
2017,A,0,hunter,sess_458,user_28
2018,A,0,hunter,sess_458,user_28
2019,C,0,buyer,sess_459,user_94
2020,C,0,buyer,sess_459,user_94
2021,C,0,buyer,sess_459,user_94
2022,C,0,buyer,sess_459,user_94
2023,C,0,buyer,sess_459,user_94
2024,C,0,buyer,sess_459,user_94
2025,C,0,buyer,sess_459,user_94
2026,B,0,browser,sess_460,user_39
2027,B,0,browser,sess_460,user_39
2028,B,0,browser,sess_460,user_39
2029,C,0,buyer,sess_461,user_69
2030,C,0,buyer,sess_461,user_69
2031,C,0,buyer,sess_461,user_69
2032,C,0,buyer,sess_461,user_69
2033,C,0,buyer,sess_461,user_69
2034,C,0,buyer,sess_461,user_69
2035,C,0,buyer,sess_461,user_69
2036,C,0,buyer,sess_461,user_69
2037,C,0,buyer,sess_462,user_85
2038,C,0,buyer,sess_462,user_85
2039,C,0,buyer,sess_462,user_85
2040,C,0,buyer,sess_462,user_85
2041,C,0,buyer,sess_462,user_85
2042,C,0,buyer,sess_462,user_85
2043,C,0,browser,sess_463,user_95
2044,C,0,browser,sess_463,user_95
2045,C,0,browser,sess_464,user_77
2046,C,0,browser,sess_464,user_77
2047,A,0,browser,sess_465,user_25
2048,C,0,browser,sess_466,user_75
2049,B,0,browser,sess_467,user_37
2050,C,0,hunter,sess_468,user_101
2051,C,0,hunter,sess_468,user_101
2052,C,0,hunter,sess_468,user_101
2053,C,0,hunter,sess_468,user_101
2054,C,0,hunter,sess_468,user_101
2055,C,0,hunter,sess_468,user_101
2056,C,0,hunter,sess_468,user_101
2057,C,0,hunter,sess_468,user_101
2058,C,0,buyer,sess_469,user_85
2059,C,0,buyer,sess_469,user_85
2060,C,0,buyer,sess_469,user_85
2061,C,0,buyer,sess_469,user_85
2062,C,0,buyer,sess_469,user_85
2063,A,0,hunter,sess_470,user_24
2064,A,0,hunter,sess_470,user_24
2065,A,0,hunter,sess_470,user_24
2066,A,0,hunter,sess_470,user_24
2067,C,0,hunter,sess_471,user_98
2068,C,0,hunter,sess_471,user_98
2069,C,0,hunter,sess_471,user_98
2070,C,0,hunter,sess_471,user_98
2071,C,0,hunter,sess_471,user_98
2072,C,0,hunter,sess_471,user_98
2073,C,0,hunter,sess_471,user_98
2074,C,0,hunter,sess_471,user_98
2075,C,0,hunter,sess_471,user_98
2076,C,0,hunter,sess_471,user_98
2077,C,0,hunter,sess_471,user_98
2078,C,0,hunter,sess_471,user_98
2079,A,0,browser,sess_472,user_0
2080,A,0,hunter,sess_473,user_20
2081,A,0,hunter,sess_473,user_20
2082,A,0,hunter,sess_473,user_20
2083,A,0,hunter,sess_473,user_20
2084,A,0,hunter,sess_473,user_20
2085,A,0,hunter,sess_473,user_20
2086,A,0,hunter,sess_474,user_24
2087,A,0,hunter,sess_474,user_24
2088,A,0,buyer,sess_475,user_27
2089,A,0,buyer,sess_475,user_27
2090,A,0,buyer,sess_475,user_27
2091,A,0,buyer,sess_475,user_27
2092,A,0,buyer,sess_475,user_27
2093,A,0,buyer,sess_475,user_27
2094,A,0,buyer,sess_475,user_27
2095,A,0,buyer,sess_475,user_27
2096,A,0,buyer,sess_475,user_27
2097,A,0,buyer,sess_475,user_27
2098,B,0,buyer,sess_476,user_47
2099,B,0,buyer,sess_476,user_47
2100,B,0,buyer,sess_476,user_47
2101,B,0,buyer,sess_476,user_47
2102,B,0,browser,sess_477,user_61
2103,C,0,browser,sess_478,user_75
2104,C,0,browser,sess_478,user_75
2105,B,0,buyer,sess_479,user_42
2106,B,0,buyer,sess_479,user_42
2107,B,0,buyer,sess_479,user_42
2108,B,0,buyer,sess_479,user_42
2109,B,0,buyer,sess_479,user_42
2110,B,0,buyer,sess_479,user_42
2111,A,0,browser,sess_480,user_21
2112,A,0,browser,sess_480,user_21
2113,A,0,browser,sess_480,user_21
2114,A,0,browser,sess_481,user_22
2115,A,0,browser,sess_481,user_22
2116,A,0,buyer,sess_482,user_26
2117,A,0,buyer,sess_482,user_26
2118,A,0,buyer,sess_482,user_26
2119,A,0,buyer,sess_482,user_26
2120,A,0,buyer,sess_482,user_26
2121,A,0,buyer,sess_482,user_26
2122,A,0,buyer,sess_482,user_26
2123,A,0,buyer,sess_482,user_26
2124,C,0,hunter,sess_483,user_83
2125,C,0,hunter,sess_483,user_83
2126,C,0,hunter,sess_483,user_83
2127,C,0,hunter,sess_483,user_83
2128,C,0,hunter,sess_483,user_83
2129,B,0,browser,sess_484,user_35
2130,B,0,browser,sess_484,user_35
2131,B,0,browser,sess_485,user_61
2132,A,0,buyer,sess_486,user_3
2133,A,0,buyer,sess_486,user_3
2134,A,0,buyer,sess_486,user_3
2135,A,0,buyer,sess_486,user_3
2136,A,0,buyer,sess_486,user_3
2137,A,0,buyer,sess_486,user_3
2138,B,0,browser,sess_487,user_34
2139,B,0,browser,sess_487,user_34
2140,B,0,browser,sess_487,user_34
2141,B,0,buyer,sess_488,user_67
2142,B,0,buyer,sess_488,user_67
2143,B,0,buyer,sess_488,user_67
2144,B,0,buyer,sess_488,user_67
2145,B,0,buyer,sess_488,user_67
2146,B,0,buyer,sess_488,user_67
2147,B,0,buyer,sess_488,user_67
2148,B,0,buyer,sess_488,user_67
2149,C,0,hunter,sess_489,user_96
2150,C,0,hunter,sess_489,user_96
2151,B,0,browser,sess_490,user_48
2152,B,0,browser,sess_490,user_48
2153,B,0,browser,sess_491,user_59
2154,A,0,buyer,sess_492,user_27
2155,A,0,buyer,sess_492,user_27
2156,A,0,buyer,sess_492,user_27
2157,A,0,buyer,sess_492,user_27
2158,A,0,buyer,sess_492,user_27
2159,A,0,buyer,sess_492,user_27
2160,B,0,hunter,sess_493,user_64
2161,B,0,hunter,sess_493,user_64
2162,B,0,hunter,sess_493,user_64
2163,B,0,hunter,sess_493,user_64
2164,B,0,hunter,sess_493,user_64
2165,B,0,hunter,sess_493,user_64
2166,B,0,hunter,sess_493,user_64
2167,B,0,hunter,sess_493,user_64
2168,A,0,hunter,sess_494,user_18
2169,A,0,hunter,sess_494,user_18
2170,A,0,hunter,sess_494,user_18
2171,A,0,browser,sess_495,user_14
2172,B,0,buyer,sess_496,user_46
2173,B,0,buyer,sess_496,user_46
2174,B,0,buyer,sess_496,user_46
